# Time	forces(pressure, viscous) moment(pressure, viscous)
0.0345	(((289.22781 25.744115 -3.5502881e-16) (4.228011 0.28136157 1.29718e-16)) ((-1.2872058 14.461391 1.3910924e-10) (-0.014068079 0.21140055 0.010551737)))
0.035	(((289.45143 24.322358 -3.5435461e-16) (4.2283341 0.28394231 1.2946169e-16)) ((-1.2161179 14.472571 1.3446352e-10) (-0.014197116 0.21141671 0.010991404)))
0.0355	(((289.54696 21.858926 -3.5371066e-16) (4.2291769 0.27753206 1.2915319e-16)) ((-1.0929463 14.477348 1.4004239e-10) (-0.013876603 0.21145885 0.011276607)))
0.036	(((289.44512 18.43592 -3.5324791e-16) (4.2299106 0.26174396 1.2884312e-16)) ((-0.92179601 14.472256 1.5757806e-10) (-0.013087198 0.21149553 0.011355748)))
0.0365	(((289.10744 14.172465 -3.5298958e-16) (4.2297407 0.23668945 1.285439e-16)) ((-0.70862326 14.455372 1.8311855e-10) (-0.011834473 0.21148703 0.011197142)))
0.037	(((288.55245 9.2399419 -3.5302358e-16) (4.2282018 0.20278161 1.2819837e-16)) ((-0.4619971 14.427623 2.1498167e-10) (-0.010139081 0.21141009 0.010744739)))
0.0375	(((287.86641 3.8938137 -3.531988e-16) (4.2252359 0.16108269 1.2777663e-16)) ((-0.19469068 14.39332 2.5345367e-10) (-0.0080541343 0.2112618 0.0099618222)))
0.038	(((287.20626 -1.6183478 -3.5364136e-16) (4.2214067 0.11321824 1.2740513e-16)) ((0.08091739 14.360313 2.9742268e-10) (-0.0056609122 0.21107033 0.0088657299)))
0.0385	(((286.51711 -7.1378838 -3.5429613e-16) (4.2166896 0.060961462 1.2707341e-16)) ((0.35689419 14.325856 3.456066e-10) (-0.0030480731 0.21083448 0.0074939565)))
0.039	(((285.92447 -12.227716 -3.552988e-16) (4.2117942 0.0072260229 1.2685998e-16)) ((0.61138578 14.296223 3.9436862e-10) (-0.00036130114 0.21058971 0.0059519799)))
0.0395	(((285.26658 -16.508386 -3.5576195e-16) (4.206724 -0.044376929 1.2647665e-16)) ((0.82541931 14.263329 4.3155404e-10) (0.0022188465 0.2103362 0.0043543261)))
0.04	(((284.81646 -19.821944 -3.5635332e-16) (4.2022908 -0.090935556 1.2619423e-16)) ((0.99109719 14.240823 4.5950944e-10) (0.0045467778 0.21011454 0.0027220666)))
0.0405	(((284.71195 -21.930032 -3.5735791e-16) (4.1994648 -0.13046543 1.2610996e-16)) ((1.0965016 14.235597 4.8039313e-10) (0.0065232716 0.20997324 0.0010827596)))
0.041	(((284.89077 -22.731941 -3.5853673e-16) (4.1981333 -0.16068031 1.2617287e-16)) ((1.1365971 14.244538 4.9034869e-10) (0.0080340157 0.20990667 -0.00041432897)))
0.0415	(((285.1151 -21.991625 -3.5946112e-16) (4.1975047 -0.17925566 1.2628376e-16)) ((1.0995812 14.255755 4.8734487e-10) (0.0089627828 0.20987523 -0.0016863989)))
0.042	(((285.41119 -19.555587 -3.6071264e-16) (4.1975107 -0.18372266 1.267713e-16)) ((0.97777937 14.27056 4.991255e-10) (0.0091861331 0.20987553 -0.0026305366)))
0.0425	(((285.75799 -15.56822 -3.613178e-16) (4.1984283 -0.17291478 1.2723848e-16)) ((0.77841099 14.2879 5.0792785e-10) (0.0086457392 0.20992142 -0.0031682972)))
0.043	(((286.01913 -10.270223 -3.6132669e-16) (4.1998661 -0.14726248 1.2764632e-16)) ((0.51351116 14.300957 5.0410613e-10) (0.007363124 0.2099933 -0.0032875735)))
0.0435	(((286.31046 -3.837818 -3.6099714e-16) (4.2020028 -0.10784773 1.2805471e-16)) ((0.1918909 14.315523 4.8597827e-10) (0.0053923865 0.21010014 -0.003006202)))
0.044	(((286.63619 3.3832015 -3.6032776e-16) (4.2047401 -0.056506185 1.2845604e-16)) ((-0.16916007 14.331809 4.536974e-10) (0.0028253092 0.21023701 -0.0023400065)))
0.0445	(((286.90494 11.094674 -3.5921809e-16) (4.2073571 0.0048834794 1.2872082e-16)) ((-0.5547337 14.345247 4.1005781e-10) (-0.00024417397 0.21036785 -0.0012549727)))
0.045	(((287.17238 18.913007 -3.5777641e-16) (4.2095615 0.073753237 1.2886808e-16)) ((-0.94565036 14.358619 3.5656006e-10) (-0.0036876618 0.21047807 0.0002308734)))
0.0455	(((287.47634 26.224861 -3.5548658e-16) (4.2111312 0.14612728 1.2877583e-16)) ((-1.3112431 14.373817 2.9156838e-10) (-0.0073063638 0.21055656 0.0020527079)))
