# Time	Cd	Cl	Cm
0.3015	308.677	-7.1214397	0
0.302	308.67712	-7.1213814	0
0.3025	308.67696	-7.1214233	0
0.303	308.67707	-7.1214585	0
0.3035	308.67701	-7.1214717	0
0.304	308.67702	-7.1215065	0
0.3045	308.67698	-7.1215959	0
0.305	308.67707	-7.1215981	0
0.3055	308.6769	-7.1216673	0
0.306	308.67707	-7.1217126	0
0.3065	308.67698	-7.1217037	0
0.307	308.67698	-7.1217274	0
0.3075	308.67698	-7.121738	0
0.308	308.677	-7.1217082	0
0.3085	308.67698	-7.1217004	0
0.309	308.67697	-7.1216525	0
0.3095	308.67698	-7.1216399	0
0.31	308.67699	-7.121573	0
0.3105	308.677	-7.1215342	0
0.311	308.67702	-7.1214917	0
0.3115	308.67701	-7.1214342	0
0.312	308.67703	-7.1214092	0
0.3125	308.677	-7.1213424	0
0.313	308.67704	-7.121335	0
0.3135	308.67696	-7.1212926	0
0.314	308.67704	-7.1213141	0
0.3145	308.6769	-7.1212255	0
0.315	308.67698	-7.1213083	0
0.3155	308.67696	-7.1212686	0
0.316	308.67695	-7.1213015	0
0.3165	308.67693	-7.1213392	0
0.317	308.67703	-7.1213468	0
0.3175	308.67687	-7.1214003	0
0.318	308.67706	-7.1214116	0
0.3185	308.67699	-7.1214537	0
0.319	308.67704	-7.121494	0
0.3195	308.67698	-7.1215152	0
0.32	308.67706	-7.1215437	0
0.3205	308.67699	-7.1215427	0
0.321	308.67702	-7.1215605	0
0.3215	308.67701	-7.1215529	0
0.322	308.67702	-7.1215465	0
0.3225	308.67706	-7.1215399	0
0.323	308.67701	-7.1214975	0
0.3235	308.67697	-7.1215139	0
0.324	308.67705	-7.1215151	0
0.3245	308.67696	-7.1214608	0
0.325	308.67698	-7.121486	0
0.3255	308.67699	-7.1214645	0
0.326	308.67698	-7.121471	0
0.3265	308.67703	-7.1214651	0
0.327	308.67698	-7.1214666	0
0.3275	308.677	-7.1215132	0
0.328	308.67706	-7.1214906	0
0.3285	308.67691	-7.1215108	0
0.329	308.67707	-7.1215408	0
0.3295	308.67697	-7.1215416	0
0.33	308.67704	-7.1215994	0
0.3305	308.67703	-7.121598	0
0.331	308.67701	-7.1216629	0
0.3315	308.67702	-7.1216876	0
0.332	308.67706	-7.1216534	0
0.3325	308.67689	-7.1217316	0
0.333	308.67703	-7.1216835	0
0.3335	308.67688	-7.1217018	0
0.334	308.67701	-7.121679	0
0.3345	308.67687	-7.1215984	0
0.335	308.67694	-7.1216039	0
0.3355	308.6769	-7.1214853	0
0.336	308.67695	-7.1214428	0
0.3365	308.67702	-7.1213972	0
0.337	308.67699	-7.1213469	0
0.3375	308.67706	-7.1213278	0
0.338	308.67702	-7.1213113	0
0.3385	308.67708	-7.1212744	0
0.339	308.677	-7.1213596	0
0.3395	308.67708	-7.121243	0
0.34	308.67695	-7.1214112	0
0.3405	308.67707	-7.1213423	0
0.341	308.67697	-7.1213949	0
0.3415	308.67701	-7.1214526	0
0.342	308.67703	-7.1214373	0
0.3425	308.67696	-7.121479	0
0.343	308.67701	-7.1215157	0
0.3435	308.67698	-7.1214932	0
0.344	308.67695	-7.1215297	0
0.3445	308.67698	-7.1215559	0
0.345	308.677	-7.1215192	0
0.3455	308.67694	-7.1215716	0
0.346	308.67702	-7.1215334	0
0.3465	308.67697	-7.1215357	0
0.347	308.67703	-7.1215402	0
0.3475	308.67696	-7.1214887	0
0.348	308.67701	-7.1215371	0
0.3485	308.677	-7.1215094	0
0.349	308.67699	-7.1215149	0
0.3495	308.67704	-7.1214731	0
0.35	308.67699	-7.1215053	0
0.3505	308.67705	-7.1215109	0
0.351	308.67703	-7.1214922	0
0.3515	308.67699	-7.1215194	0
0.352	308.67705	-7.1214942	0
0.3525	308.677	-7.1214835	0
0.353	308.67703	-7.1214656	0
0.3535	308.67689	-7.1214577	0
0.354	308.67709	-7.1214732	0
0.3545	308.67698	-7.1214501	0
0.355	308.67711	-7.1215101	0
0.3555	308.67701	-7.1214641	0
0.356	308.67709	-7.1216008	0
0.3565	308.67706	-7.1215519	0
0.357	308.67708	-7.1216423	0
0.3575	308.67693	-7.1216046	0
0.358	308.67707	-7.1217121	0
0.3585	308.67699	-7.121639	0
0.359	308.67691	-7.1216531	0
0.3595	308.67697	-7.1216341	0
0.36	308.67696	-7.1216052	0
0.3605	308.67696	-7.1215761	0
0.361	308.67698	-7.1215796	0
0.3615	308.67701	-7.1215379	0
0.362	308.67698	-7.121532	0
0.3625	308.67697	-7.1215268	0
0.363	308.67697	-7.1215134	0
0.3635	308.67697	-7.1214976	0
0.364	308.67695	-7.1215041	0
0.3645	308.67695	-7.1214951	0
0.365	308.67696	-7.1214886	0
0.3655	308.67694	-7.1214846	0
0.366	308.67699	-7.121476	0
0.3665	308.67697	-7.1214381	0
0.367	308.67699	-7.121478	0
0.3675	308.67701	-7.1214521	0
0.368	308.67699	-7.121441	0
0.3685	308.67697	-7.1214722	0
0.369	308.67704	-7.1214388	0
0.3695	308.67693	-7.1214678	0
0.37	308.67707	-7.1215071	0
0.3705	308.67702	-7.1214419	0
0.371	308.677	-7.1214854	0
0.3715	308.67707	-7.1214516	0
0.372	308.67703	-7.1214444	0
0.3725	308.67704	-7.1214177	0
0.373	308.67698	-7.1214542	0
0.3735	308.67704	-7.1214108	0
0.374	308.67694	-7.1214405	0
0.3745	308.67702	-7.1214779	0
0.375	308.67702	-7.1214479	0
0.3755	308.67693	-7.1215341	0
0.376	308.67704	-7.121517	0
0.3765	308.67695	-7.1215544	0
0.377	308.677	-7.1216077	0
0.3775	308.67697	-7.1215807	0
0.378	308.67697	-7.121647	0
0.3785	308.67699	-7.1216428	0
0.379	308.67698	-7.1216623	0
0.3795	308.67698	-7.1216616	0
