# Time	Cd	Cl	Cm
0.232	749.90886	537.85654	0
0.2325	772.37295	533.15128	0
0.233	792.79906	491.73563	0
0.2335	802.33403	415.92111	0
0.234	799.45	308.02014	0
0.2345	784.57974	174.94558	0
0.235	764.92832	23.217486	0
0.2355	745.33165	-127.47228	0
0.236	728.05649	-264.81462	0
0.2365	720.27351	-384.17116	0
0.237	722.6338	-473.67	0
0.2375	735.68954	-523.43053	0
0.238	756.40054	-534.01508	0
0.2385	779.23378	-508.03025	0
0.239	795.80456	-442.61067	0
0.2395	799.27921	-347.78	0
0.24	789.61856	-222.23516	0
0.2405	772.52308	-75.01517	0
0.241	752.89348	77.969151	0
0.2415	735.0264	223.01328	0
0.242	723.8043	350.37058	0
0.2425	723.92472	452.08905	0
0.243	734.62192	515.97952	0
0.2435	753.78151	539.08168	0
0.244	776.82826	527.4354	0
0.2445	795.71679	478.36523	0
0.245	802.62159	396.06488	0
0.2455	797.0209	282.37263	0
0.246	781.01914	144.57926	0
0.2465	760.76239	-8.3552768	0
0.247	741.70415	-157.4647	0
0.2475	725.80142	-291.34705	0
0.248	720.37812	-405.20551	0
0.2485	724.37279	-486.7003	0
0.249	740.11057	-528.99416	0
0.2495	761.35709	-531.67473	0
0.25	783.45631	-497.86688	0
0.2505	796.78851	-427.63404	0
0.251	798.02642	-324.77885	0
0.2515	786.33204	-193.83438	0
0.252	768.05364	-43.751661	0
0.2525	748.63916	108.04281	0
0.253	731.58946	250.28917	0
0.2535	722.71998	373.53311	0
0.254	725.05159	468.30906	0
0.2545	737.59144	523.50342	0
0.255	758.41072	539.70687	0
0.2555	781.26053	520.53934	0
0.256	798.5617	462.77596	0
0.2565	802.87147	374.68244	0
0.257	794.35957	255.81811	0
0.2575	777.1969	113.66878	0
0.258	756.58515	-39.478441	0
0.2585	738.05769	-186.614	0
0.259	723.75141	-317.36751	0
0.2595	720.35321	-425.17204	0
0.26	727.11908	-499.75001	0
0.2605	743.5585	-532.24991	0
0.261	766.23167	-528.13531	0
0.2615	787.06958	-486.427	0
0.262	797.86475	-409.71588	0
0.2625	796.62562	-299.91216	0
0.263	783.08889	-164.05339	0
0.2635	764.17718	-11.920915	0
0.264	745.11733	138.56572	0
0.2645	728.91375	277.50051	0
0.265	722.54393	396.06354	0
0.2655	726.79204	482.67129	0
0.266	741.63865	529.8597	0
0.2665	763.06465	538.51111	0
0.267	785.76161	511.65575	0
0.2675	800.19253	447.77736	0
0.268	802.18538	352.04227	0
0.2685	791.1313	228.22985	0
0.269	772.8088	82.144425	0
0.2695	752.17291	-70.596407	0
0.27	734.22793	-214.8795	0
0.2705	721.97731	-342.03601	0
0.271	720.94152	-444.32413	0
0.2715	729.78908	-509.82738	0
0.272	747.88518	-534.23335	0
0.2725	770.91635	-522.49469	0
0.273	790.19048	-472.94483	0
0.2735	798.46484	-389.49639	0
0.274	794.33254	-273.32415	0
0.2745	779.2617	-132.84629	0
