# Time	forces(pressure, viscous) moment(pressure, viscous)
0.115	(((154.33809 -3.5675567 0) (0 0 0)) ((0.17837784 7.7169045 1.389104e-08) (0 0 0)))
0.1155	(((154.33811 -3.5697392 0) (0 0 0)) ((0.17848696 7.7169053 1.3890423e-08) (0 0 0)))
0.116	(((154.33816 -3.5710894 0) (0 0 0)) ((0.17855447 7.7169082 1.3890543e-08) (0 0 0)))
0.1165	(((154.33823 -3.5715926 0) (0 0 0)) ((0.17857963 7.7169116 1.3891298e-08) (0 0 0)))
0.117	(((154.33834 -3.571233 0) (0 0 0)) ((0.17856165 7.7169168 1.3892655e-08) (0 0 0)))
0.1175	(((154.33844 -3.5701002 0) (0 0 0)) ((0.17850501 7.7169221 1.3894423e-08) (0 0 0)))
0.118	(((154.33856 -3.5682968 0) (0 0 0)) ((0.17841484 7.7169282 1.3896484e-08) (0 0 0)))
0.1185	(((154.33868 -3.5658782 0) (0 0 0)) ((0.17829391 7.7169339 1.3898786e-08) (0 0 0)))
0.119	(((154.33877 -3.5631827 0) (0 0 0)) ((0.17815913 7.7169383 1.3900727e-08) (0 0 0)))
0.1195	(((154.33884 -3.5604095 0) (0 0 0)) ((0.17802048 7.7169419 1.3902201e-08) (0 0 0)))
0.12	(((154.33887 -3.5577531 0) (0 0 0)) ((0.17788765 7.7169436 1.3903303e-08) (0 0 0)))
0.1205	(((154.33888 -3.5554715 0) (0 0 0)) ((0.17777358 7.716944 1.3903976e-08) (0 0 0)))
0.121	(((154.33885 -3.5536745 0) (0 0 0)) ((0.17768372 7.7169424 1.3904212e-08) (0 0 0)))
0.1215	(((154.33881 -3.5527189 0) (0 0 0)) ((0.17763595 7.7169404 1.3904433e-08) (0 0 0)))
0.122	(((154.33873 -3.5522326 0) (0 0 0)) ((0.17761163 7.7169367 1.3903734e-08) (0 0 0)))
0.1225	(((154.33866 -3.5525237 0) (0 0 0)) ((0.17762619 7.7169329 1.3902633e-08) (0 0 0)))
0.123	(((154.33855 -3.5534148 0) (0 0 0)) ((0.17767074 7.7169275 1.3901249e-08) (0 0 0)))
0.1235	(((154.33847 -3.5549251 0) (0 0 0)) ((0.17774625 7.7169234 1.3899425e-08) (0 0 0)))
0.124	(((154.33837 -3.5568013 0) (0 0 0)) ((0.17784006 7.7169183 1.3897732e-08) (0 0 0)))
0.1245	(((154.3383 -3.5589703 0) (0 0 0)) ((0.17794852 7.7169149 1.3896307e-08) (0 0 0)))
0.125	(((154.33823 -3.5612153 0) (0 0 0)) ((0.17806076 7.7169113 1.3895127e-08) (0 0 0)))
0.1255	(((154.3382 -3.563319 0) (0 0 0)) ((0.17816595 7.71691 1.3894168e-08) (0 0 0)))
0.126	(((154.33819 -3.5651069 0) (0 0 0)) ((0.17825534 7.7169097 1.3893609e-08) (0 0 0)))
0.1265	(((154.33821 -3.566592 0) (0 0 0)) ((0.1783296 7.7169103 1.3893461e-08) (0 0 0)))
0.127	(((154.33826 -3.5673321 0) (0 0 0)) ((0.17836661 7.7169128 1.3893433e-08) (0 0 0)))
0.1275	(((154.33829 -3.5678351 0) (0 0 0)) ((0.17839175 7.7169146 1.389416e-08) (0 0 0)))
0.128	(((154.33838 -3.5674596 0) (0 0 0)) ((0.17837298 7.7169188 1.3894794e-08) (0 0 0)))
0.1285	(((154.33844 -3.5668411 0) (0 0 0)) ((0.17834206 7.7169219 1.3896031e-08) (0 0 0)))
0.129	(((154.33853 -3.5655394 0) (0 0 0)) ((0.17827697 7.7169266 1.3897092e-08) (0 0 0)))
0.1295	(((154.3386 -3.5640833 0) (0 0 0)) ((0.17820416 7.71693 1.3898471e-08) (0 0 0)))
0.13	(((154.33866 -3.5622651 0) (0 0 0)) ((0.17811326 7.7169329 1.3899709e-08) (0 0 0)))
0.1305	(((154.33871 -3.5605664 0) (0 0 0)) ((0.17802832 7.7169356 1.3900726e-08) (0 0 0)))
0.131	(((154.33873 -3.5587687 0) (0 0 0)) ((0.17793844 7.7169366 1.3901478e-08) (0 0 0)))
0.1315	(((154.33875 -3.5574077 0) (0 0 0)) ((0.17787038 7.7169373 1.390191e-08) (0 0 0)))
0.132	(((154.33873 -3.5560898 0) (0 0 0)) ((0.17780449 7.7169365 1.3902057e-08) (0 0 0)))
0.1325	(((154.3387 -3.5556077 0) (0 0 0)) ((0.17778039 7.7169348 1.3902115e-08) (0 0 0)))
0.133	(((154.33866 -3.5551529 0) (0 0 0)) ((0.17775765 7.7169331 1.3901738e-08) (0 0 0)))
0.1335	(((154.3386 -3.555513 0) (0 0 0)) ((0.17777565 7.71693 1.3900829e-08) (0 0 0)))
0.134	(((154.33856 -3.5559338 0) (0 0 0)) ((0.17779669 7.716928 1.3900073e-08) (0 0 0)))
0.1345	(((154.33846 -3.5570522 0) (0 0 0)) ((0.17785261 7.7169228 1.3899025e-08) (0 0 0)))
0.135	(((154.33844 -3.5580977 0) (0 0 0)) ((0.17790489 7.716922 1.3897936e-08) (0 0 0)))
0.1355	(((154.33834 -3.5596686 0) (0 0 0)) ((0.17798343 7.7169171 1.3896997e-08) (0 0 0)))
0.136	(((154.33833 -3.5609394 0) (0 0 0)) ((0.17804697 7.7169167 1.3896187e-08) (0 0 0)))
0.1365	(((154.33829 -3.5624574 0) (0 0 0)) ((0.17812287 7.7169145 1.3895568e-08) (0 0 0)))
0.137	(((154.33832 -3.5634801 0) (0 0 0)) ((0.17817401 7.7169158 1.3895163e-08) (0 0 0)))
0.1375	(((154.33829 -3.5645796 0) (0 0 0)) ((0.17822898 7.7169144 1.3895054e-08) (0 0 0)))
0.138	(((154.33835 -3.564927 0) (0 0 0)) ((0.17824635 7.7169177 1.3895003e-08) (0 0 0)))
0.1385	(((154.33834 -3.5653277 0) (0 0 0)) ((0.17826639 7.7169171 1.3895519e-08) (0 0 0)))
0.139	(((154.33843 -3.5649581 0) (0 0 0)) ((0.1782479 7.7169213 1.389611e-08) (0 0 0)))
0.1395	(((154.33841 -3.564723 0) (0 0 0)) ((0.17823615 7.7169207 1.3896833e-08) (0 0 0)))
0.14	(((154.33855 -3.5637215 0) (0 0 0)) ((0.17818608 7.7169275 1.3897535e-08) (0 0 0)))
0.1405	(((154.33855 -3.5629214 0) (0 0 0)) ((0.17814607 7.7169276 1.3898332e-08) (0 0 0)))
0.141	(((154.33863 -3.561625 0) (0 0 0)) ((0.17808125 7.7169316 1.3899151e-08) (0 0 0)))
0.1415	(((154.33862 -3.560663 0) (0 0 0)) ((0.17803315 7.7169312 1.3899784e-08) (0 0 0)))
0.142	(((154.33868 -3.5593948 0) (0 0 0)) ((0.17796974 7.716934 1.390028e-08) (0 0 0)))
0.1425	(((154.33865 -3.5586 0) (0 0 0)) ((0.17793 7.7169323 1.3900632e-08) (0 0 0)))
0.143	(((154.33868 -3.557756 0) (0 0 0)) ((0.1778878 7.716934 1.3900726e-08) (0 0 0)))
0.1435	(((154.33861 -3.5574848 0) (0 0 0)) ((0.17787424 7.7169305 1.3900629e-08) (0 0 0)))
0.144	(((154.33865 -3.5570949 0) (0 0 0)) ((0.17785474 7.7169326 1.3900317e-08) (0 0 0)))
0.1445	(((154.33854 -3.5574277 0) (0 0 0)) ((0.17787138 7.7169269 1.389991e-08) (0 0 0)))
0.145	(((154.33858 -3.5576008 0) (0 0 0)) ((0.17788004 7.7169288 1.3899349e-08) (0 0 0)))
0.1455	(((154.33845 -3.5583937 0) (0 0 0)) ((0.17791969 7.7169224 1.3898721e-08) (0 0 0)))
0.146	(((154.33847 -3.5590041 0) (0 0 0)) ((0.1779502 7.7169235 1.3898079e-08) (0 0 0)))
0.1465	(((154.33839 -3.5600342 0) (0 0 0)) ((0.17800171 7.7169197 1.3897437e-08) (0 0 0)))
0.147	(((154.3384 -3.5607919 0) (0 0 0)) ((0.1780396 7.7169202 1.3896909e-08) (0 0 0)))
0.1475	(((154.33836 -3.5617964 0) (0 0 0)) ((0.17808982 7.7169181 1.3896498e-08) (0 0 0)))
0.148	(((154.33839 -3.5624022 0) (0 0 0)) ((0.17812011 7.7169195 1.3896257e-08) (0 0 0)))
0.1485	(((154.33836 -3.5631454 0) (0 0 0)) ((0.17815727 7.7169178 1.3896179e-08) (0 0 0)))
0.149	(((154.33842 -3.563343 0) (0 0 0)) ((0.17816715 7.716921 1.3896247e-08) (0 0 0)))
0.1495	(((154.33838 -3.5636704 0) (0 0 0)) ((0.17818352 7.716919 1.389648e-08) (0 0 0)))
0.15	(((154.33847 -3.5633937 0) (0 0 0)) ((0.17816968 7.7169234 1.3896805e-08) (0 0 0)))
0.1505	(((154.33843 -3.5632686 0) (0 0 0)) ((0.17816343 7.7169217 1.3897258e-08) (0 0 0)))
0.151	(((154.33854 -3.5626201 0) (0 0 0)) ((0.178131 7.7169271 1.3897888e-08) (0 0 0)))
0.1515	(((154.33851 -3.5621567 0) (0 0 0)) ((0.17810783 7.7169256 1.3898294e-08) (0 0 0)))
0.152	(((154.33859 -3.5612836 0) (0 0 0)) ((0.17806418 7.7169296 1.3898805e-08) (0 0 0)))
0.1525	(((154.33856 -3.5607374 0) (0 0 0)) ((0.17803687 7.7169279 1.3899213e-08) (0 0 0)))
0.153	(((154.33862 -3.5598863 0) (0 0 0)) ((0.17799432 7.7169312 1.3899532e-08) (0 0 0)))
0.1535	(((154.33858 -3.5594268 0) (0 0 0)) ((0.17797134 7.7169292 1.3899755e-08) (0 0 0)))
0.154	(((154.33862 -3.5588166 0) (0 0 0)) ((0.17794083 7.7169312 1.3899644e-08) (0 0 0)))
0.1545	(((154.33856 -3.5586919 0) (0 0 0)) ((0.17793459 7.7169279 1.3899728e-08) (0 0 0)))
0.155	(((154.33861 -3.5584377 0) (0 0 0)) ((0.17792188 7.7169306 1.3899373e-08) (0 0 0)))
0.1555	(((154.33852 -3.5586599 0) (0 0 0)) ((0.177933 7.7169261 1.3899282e-08) (0 0 0)))
0.156	(((154.33859 -3.5587304 0) (0 0 0)) ((0.17793652 7.7169295 1.3898767e-08) (0 0 0)))
0.1565	(((154.33847 -3.559273 0) (0 0 0)) ((0.17796365 7.7169237 1.3898449e-08) (0 0 0)))
0.157	(((154.33849 -3.5596229 0) (0 0 0)) ((0.17798115 7.7169244 1.3898089e-08) (0 0 0)))
0.1575	(((154.33842 -3.5603401 0) (0 0 0)) ((0.17801701 7.716921 1.3897707e-08) (0 0 0)))
0.158	(((154.33847 -3.5607418 0) (0 0 0)) ((0.17803709 7.7169233 1.3897394e-08) (0 0 0)))
0.1585	(((154.33839 -3.5614764 0) (0 0 0)) ((0.17807382 7.7169194 1.3897184e-08) (0 0 0)))
0.159	(((154.33844 -3.5617982 0) (0 0 0)) ((0.17808991 7.7169219 1.3896948e-08) (0 0 0)))
0.1595	(((154.33838 -3.5622557 0) (0 0 0)) ((0.17811278 7.7169192 1.3896883e-08) (0 0 0)))
0.16	(((154.33845 -3.5623908 0) (0 0 0)) ((0.17811954 7.7169225 1.3897088e-08) (0 0 0)))
0.1605	(((154.33839 -3.5625809 0) (0 0 0)) ((0.17812904 7.7169196 1.389726e-08) (0 0 0)))
0.161	(((154.33847 -3.5623859 0) (0 0 0)) ((0.1781193 7.7169237 1.3897347e-08) (0 0 0)))
0.1615	(((154.33844 -3.5623258 0) (0 0 0)) ((0.17811629 7.716922 1.3897664e-08) (0 0 0)))
0.162	(((154.33852 -3.5619099 0) (0 0 0)) ((0.1780955 7.716926 1.3898043e-08) (0 0 0)))
0.1625	(((154.33848 -3.5616173 0) (0 0 0)) ((0.17808086 7.716924 1.3898345e-08) (0 0 0)))
0.163	(((154.33855 -3.5610727 0) (0 0 0)) ((0.17805363 7.7169274 1.3898621e-08) (0 0 0)))
0.1635	(((154.33852 -3.5607444 0) (0 0 0)) ((0.17803722 7.716926 1.3898866e-08) (0 0 0)))
0.164	(((154.33858 -3.560155 0) (0 0 0)) ((0.17800775 7.716929 1.3899004e-08) (0 0 0)))
0.1645	(((154.33853 -3.5599079 0) (0 0 0)) ((0.1779954 7.7169265 1.3899116e-08) (0 0 0)))
0.165	(((154.33857 -3.5595299 0) (0 0 0)) ((0.1779765 7.7169287 1.3899133e-08) (0 0 0)))
0.1655	(((154.33853 -3.5594424 0) (0 0 0)) ((0.17797212 7.7169265 1.3899066e-08) (0 0 0)))
0.166	(((154.33856 -3.5592851 0) (0 0 0)) ((0.17796426 7.7169278 1.3898944e-08) (0 0 0)))
0.1665	(((154.33852 -3.559436 0) (0 0 0)) ((0.1779718 7.7169262 1.3898765e-08) (0 0 0)))
0.167	(((154.33854 -3.5594746 0) (0 0 0)) ((0.17797373 7.7169268 1.389855e-08) (0 0 0)))
0.1675	(((154.3385 -3.5598181 0) (0 0 0)) ((0.17799091 7.7169252 1.389832e-08) (0 0 0)))
0.168	(((154.3385 -3.5600349 0) (0 0 0)) ((0.17800175 7.716925 1.3898081e-08) (0 0 0)))
0.1685	(((154.33848 -3.5604708 0) (0 0 0)) ((0.17802354 7.716924 1.3897856e-08) (0 0 0)))
0.169	(((154.33847 -3.5607572 0) (0 0 0)) ((0.17803786 7.7169237 1.3897668e-08) (0 0 0)))
0.1695	(((154.33846 -3.5611706 0) (0 0 0)) ((0.17805853 7.7169232 1.3897529e-08) (0 0 0)))
0.17	(((154.33846 -3.5613994 0) (0 0 0)) ((0.17806997 7.7169231 1.3897458e-08) (0 0 0)))
0.1705	(((154.33846 -3.5616901 0) (0 0 0)) ((0.17808451 7.716923 1.3897434e-08) (0 0 0)))
0.171	(((154.33846 -3.5617678 0) (0 0 0)) ((0.17808839 7.7169232 1.3897482e-08) (0 0 0)))
0.1715	(((154.33846 -3.561887 0) (0 0 0)) ((0.17809435 7.7169232 1.3897574e-08) (0 0 0)))
0.172	(((154.33847 -3.5617903 0) (0 0 0)) ((0.17808951 7.7169236 1.3897714e-08) (0 0 0)))
0.1725	(((154.33848 -3.5617369 0) (0 0 0)) ((0.17808685 7.716924 1.3897886e-08) (0 0 0)))
0.173	(((154.33849 -3.5614986 0) (0 0 0)) ((0.17807493 7.7169245 1.3898067e-08) (0 0 0)))
0.1735	(((154.33851 -3.5612915 0) (0 0 0)) ((0.17806458 7.7169253 1.3898261e-08) (0 0 0)))
0.174	(((154.33851 -3.5609864 0) (0 0 0)) ((0.17804932 7.7169256 1.3898443e-08) (0 0 0)))
0.1745	(((154.33852 -3.5607209 0) (0 0 0)) ((0.17803605 7.7169262 1.3898593e-08) (0 0 0)))
0.175	(((154.33853 -3.5604355 0) (0 0 0)) ((0.17802178 7.7169263 1.389871e-08) (0 0 0)))
0.1755	(((154.33853 -3.5602115 0) (0 0 0)) ((0.17801057 7.7169266 1.3898774e-08) (0 0 0)))
0.176	(((154.33853 -3.5600125 0) (0 0 0)) ((0.17800062 7.7169263 1.3898772e-08) (0 0 0)))
0.1765	(((154.33853 -3.559851 0) (0 0 0)) ((0.17799255 7.7169263 1.389849e-08) (0 0 0)))
0.177	(((154.33852 -3.5598677 0) (0 0 0)) ((0.17799338 7.7169258 1.3898386e-08) (0 0 0)))
0.1775	(((154.33852 -3.5598891 0) (0 0 0)) ((0.17799445 7.7169258 1.3898361e-08) (0 0 0)))
0.178	(((154.33849 -3.560015 0) (0 0 0)) ((0.17800075 7.7169246 1.3898305e-08) (0 0 0)))
0.1785	(((154.33851 -3.560186 0) (0 0 0)) ((0.1780093 7.7169255 1.3898261e-08) (0 0 0)))
0.179	(((154.33846 -3.5603696 0) (0 0 0)) ((0.17801848 7.7169229 1.3898229e-08) (0 0 0)))
0.1795	(((154.3385 -3.5605562 0) (0 0 0)) ((0.17802781 7.716925 1.3898127e-08) (0 0 0)))
0.18	(((154.33846 -3.5607849 0) (0 0 0)) ((0.17803925 7.7169232 1.3898021e-08) (0 0 0)))
0.1805	(((154.33849 -3.5609891 0) (0 0 0)) ((0.17804945 7.7169244 1.3897923e-08) (0 0 0)))
0.181	(((154.33845 -3.5612 0) (0 0 0)) ((0.17806 7.7169225 1.3898051e-08) (0 0 0)))
0.1815	(((154.3385 -3.5612978 0) (0 0 0)) ((0.17806489 7.7169249 1.3898068e-08) (0 0 0)))
0.182	(((154.33845 -3.5613818 0) (0 0 0)) ((0.17806909 7.7169224 1.3898022e-08) (0 0 0)))
0.1825	(((154.33851 -3.5613837 0) (0 0 0)) ((0.17806918 7.7169255 1.3898025e-08) (0 0 0)))
0.183	(((154.33847 -3.5613557 0) (0 0 0)) ((0.17806778 7.7169235 1.3898033e-08) (0 0 0)))
0.1835	(((154.33844 -3.561371 0) (0 0 0)) ((0.17806855 7.7169221 1.3898004e-08) (0 0 0)))
0.184	(((154.33845 -3.5612627 0) (0 0 0)) ((0.17806313 7.7169227 1.3897957e-08) (0 0 0)))
0.1845	(((154.33847 -3.5610768 0) (0 0 0)) ((0.17805384 7.7169233 1.3898077e-08) (0 0 0)))
0.185	(((154.33857 -3.5607913 0) (0 0 0)) ((0.17803957 7.7169283 1.3898323e-08) (0 0 0)))
0.1855	(((154.33847 -3.5607229 0) (0 0 0)) ((0.17803615 7.7169233 1.3898262e-08) (0 0 0)))
0.186	(((154.33858 -3.5604632 0) (0 0 0)) ((0.17802316 7.7169289 1.38983e-08) (0 0 0)))
0.1865	(((154.33847 -3.5604485 0) (0 0 0)) ((0.17802242 7.7169237 1.3898301e-08) (0 0 0)))
0.187	(((154.33856 -3.5602992 0) (0 0 0)) ((0.17801496 7.716928 1.3898362e-08) (0 0 0)))
0.1875	(((154.33854 -3.5602653 0) (0 0 0)) ((0.17801327 7.716927 1.3898544e-08) (0 0 0)))
0.188	(((154.3385 -3.5602329 0) (0 0 0)) ((0.17801165 7.7169252 1.3898357e-08) (0 0 0)))
0.1885	(((154.33852 -3.5602715 0) (0 0 0)) ((0.17801358 7.7169258 1.3898291e-08) (0 0 0)))
0.189	(((154.3385 -3.560324 0) (0 0 0)) ((0.1780162 7.7169249 1.3898255e-08) (0 0 0)))
0.1895	(((154.3385 -3.5604123 0) (0 0 0)) ((0.17802062 7.7169251 1.3897852e-08) (0 0 0)))
0.19	(((154.33846 -3.5605704 0) (0 0 0)) ((0.17802852 7.7169231 1.3898209e-08) (0 0 0)))
0.1905	(((154.33851 -3.5606509 0) (0 0 0)) ((0.17803255 7.7169255 1.3898261e-08) (0 0 0)))
0.191	(((154.33846 -3.5608204 0) (0 0 0)) ((0.17804102 7.7169231 1.3898179e-08) (0 0 0)))
0.1915	(((154.33849 -3.5608914 0) (0 0 0)) ((0.17804457 7.7169246 1.3898141e-08) (0 0 0)))
0.192	(((154.33848 -3.5610259 0) (0 0 0)) ((0.1780513 7.716924 1.3898088e-08) (0 0 0)))
0.1925	(((154.33848 -3.5610563 0) (0 0 0)) ((0.17805282 7.716924 1.3898204e-08) (0 0 0)))
0.193	(((154.3385 -3.5611211 0) (0 0 0)) ((0.17805606 7.716925 1.389809e-08) (0 0 0)))
0.1935	(((154.33847 -3.5611135 0) (0 0 0)) ((0.17805568 7.7169237 1.3898089e-08) (0 0 0)))
0.194	(((154.33851 -3.5611009 0) (0 0 0)) ((0.17805504 7.7169256 1.3898086e-08) (0 0 0)))
0.1945	(((154.33849 -3.5610497 0) (0 0 0)) ((0.17805248 7.7169245 1.3898096e-08) (0 0 0)))
0.195	(((154.33851 -3.5609861 0) (0 0 0)) ((0.1780493 7.7169254 1.3898101e-08) (0 0 0)))
0.1955	(((154.3385 -3.5609037 0) (0 0 0)) ((0.17804518 7.7169252 1.3898119e-08) (0 0 0)))
0.196	(((154.33851 -3.5608155 0) (0 0 0)) ((0.17804077 7.7169254 1.3898133e-08) (0 0 0)))
0.1965	(((154.33853 -3.5607009 0) (0 0 0)) ((0.17803505 7.7169264 1.3898412e-08) (0 0 0)))
0.197	(((154.3385 -3.5606149 0) (0 0 0)) ((0.17803075 7.716925 1.3898553e-08) (0 0 0)))
0.1975	(((154.33852 -3.5605892 0) (0 0 0)) ((0.17802946 7.7169259 1.3898184e-08) (0 0 0)))
0.198	(((154.33851 -3.56051 0) (0 0 0)) ((0.1780255 7.7169254 1.3898201e-08) (0 0 0)))
0.1985	(((154.33851 -3.5604913 0) (0 0 0)) ((0.17802456 7.7169254 1.3898314e-08) (0 0 0)))
0.199	(((154.33851 -3.5604736 0) (0 0 0)) ((0.17802368 7.7169254 1.3898476e-08) (0 0 0)))
0.1995	(((154.33848 -3.5605037 0) (0 0 0)) ((0.17802519 7.7169239 1.3898461e-08) (0 0 0)))
0.2	(((154.33851 -3.5605167 0) (0 0 0)) ((0.17802584 7.7169256 1.3898279e-08) (0 0 0)))
0.2005	(((154.33848 -3.5605627 0) (0 0 0)) ((0.17802814 7.7169242 1.3898249e-08) (0 0 0)))
0.201	(((154.33848 -3.5606348 0) (0 0 0)) ((0.17803174 7.716924 1.3898226e-08) (0 0 0)))
0.2015	(((154.33848 -3.5607016 0) (0 0 0)) ((0.17803508 7.7169242 1.3898043e-08) (0 0 0)))
0.202	(((154.33849 -3.5607192 0) (0 0 0)) ((0.17803596 7.7169244 1.3898337e-08) (0 0 0)))
0.2025	(((154.33847 -3.5608159 0) (0 0 0)) ((0.1780408 7.7169233 1.3898026e-08) (0 0 0)))
0.203	(((154.33849 -3.5608556 0) (0 0 0)) ((0.17804278 7.7169247 1.3897954e-08) (0 0 0)))
0.2035	(((154.3385 -3.5608427 0) (0 0 0)) ((0.17804214 7.716925 1.3897868e-08) (0 0 0)))
0.204	(((154.33848 -3.5609147 0) (0 0 0)) ((0.17804573 7.716924 1.3898207e-08) (0 0 0)))
0.2045	(((154.33851 -3.5608916 0) (0 0 0)) ((0.17804458 7.7169256 1.3897986e-08) (0 0 0)))
0.205	(((154.33851 -3.5609021 0) (0 0 0)) ((0.17804511 7.7169253 1.3898004e-08) (0 0 0)))
0.2055	(((154.33851 -3.560885 0) (0 0 0)) ((0.17804425 7.7169253 1.3897872e-08) (0 0 0)))
0.206	(((154.33853 -3.5608549 0) (0 0 0)) ((0.17804274 7.7169267 1.3897999e-08) (0 0 0)))
0.2065	(((154.3385 -3.5608397 0) (0 0 0)) ((0.17804198 7.7169252 1.3898028e-08) (0 0 0)))
0.207	(((154.33853 -3.5608072 0) (0 0 0)) ((0.17804036 7.7169266 1.3898373e-08) (0 0 0)))
0.2075	(((154.33852 -3.5607752 0) (0 0 0)) ((0.17803876 7.7169259 1.3898194e-08) (0 0 0)))
0.208	(((154.3385 -3.5607549 0) (0 0 0)) ((0.17803774 7.7169248 1.3898527e-08) (0 0 0)))
0.2085	(((154.33852 -3.5607384 0) (0 0 0)) ((0.17803692 7.7169261 1.3898178e-08) (0 0 0)))
0.209	(((154.3385 -3.5607151 0) (0 0 0)) ((0.17803575 7.7169248 1.3898339e-08) (0 0 0)))
0.2095	(((154.3385 -3.5607175 0) (0 0 0)) ((0.17803587 7.7169252 1.3898329e-08) (0 0 0)))
0.21	(((154.3385 -3.5607138 0) (0 0 0)) ((0.17803569 7.7169252 1.3898449e-08) (0 0 0)))
0.2105	(((154.3385 -3.5607171 0) (0 0 0)) ((0.17803585 7.716925 1.389832e-08) (0 0 0)))
0.211	(((154.33851 -3.5607287 0) (0 0 0)) ((0.17803643 7.7169253 1.3898316e-08) (0 0 0)))
0.2115	(((154.33851 -3.5607448 0) (0 0 0)) ((0.17803724 7.7169253 1.3898246e-08) (0 0 0)))
0.212	(((154.3385 -3.5607598 0) (0 0 0)) ((0.17803799 7.716925 1.3898224e-08) (0 0 0)))
0.2125	(((154.3385 -3.5607836 0) (0 0 0)) ((0.17803918 7.7169252 1.3897976e-08) (0 0 0)))
0.213	(((154.33851 -3.5607994 0) (0 0 0)) ((0.17803997 7.7169253 1.389791e-08) (0 0 0)))
0.2135	(((154.3385 -3.5608341 0) (0 0 0)) ((0.17804171 7.7169249 1.3898116e-08) (0 0 0)))
0.214	(((154.33849 -3.5608458 0) (0 0 0)) ((0.17804229 7.7169246 1.3898136e-08) (0 0 0)))
0.2145	(((154.3385 -3.5608589 0) (0 0 0)) ((0.17804295 7.7169251 1.3898164e-08) (0 0 0)))
0.215	(((154.33848 -3.5608564 0) (0 0 0)) ((0.17804282 7.7169241 1.3897886e-08) (0 0 0)))
0.2155	(((154.33847 -3.5608576 0) (0 0 0)) ((0.17804288 7.7169237 1.3898095e-08) (0 0 0)))
0.216	(((154.33848 -3.5608382 0) (0 0 0)) ((0.17804191 7.7169238 1.3897884e-08) (0 0 0)))
0.2165	(((154.33847 -3.5608161 0) (0 0 0)) ((0.1780408 7.7169236 1.389814e-08) (0 0 0)))
0.217	(((154.33847 -3.5607861 0) (0 0 0)) ((0.17803931 7.7169234 1.3898114e-08) (0 0 0)))
0.2175	(((154.33848 -3.5607538 0) (0 0 0)) ((0.17803769 7.7169238 1.3898276e-08) (0 0 0)))
0.218	(((154.33848 -3.5607192 0) (0 0 0)) ((0.17803596 7.7169241 1.389836e-08) (0 0 0)))
0.2185	(((154.3385 -3.5606845 0) (0 0 0)) ((0.17803423 7.7169248 1.3898374e-08) (0 0 0)))
0.219	(((154.3385 -3.5606568 0) (0 0 0)) ((0.17803284 7.716925 1.3898466e-08) (0 0 0)))
0.2195	(((154.33851 -3.5606335 0) (0 0 0)) ((0.17803167 7.7169253 1.3898372e-08) (0 0 0)))
0.22	(((154.33851 -3.56062 0) (0 0 0)) ((0.178031 7.7169256 1.3898394e-08) (0 0 0)))
0.2205	(((154.33851 -3.5606185 0) (0 0 0)) ((0.17803093 7.7169256 1.3898344e-08) (0 0 0)))
0.221	(((154.33852 -3.5606252 0) (0 0 0)) ((0.17803126 7.716926 1.3898321e-08) (0 0 0)))
0.2215	(((154.33852 -3.5606484 0) (0 0 0)) ((0.17803242 7.716926 1.3898231e-08) (0 0 0)))
0.222	(((154.33853 -3.5606755 0) (0 0 0)) ((0.17803378 7.7169264 1.3898308e-08) (0 0 0)))
0.2225	(((154.33852 -3.560723 0) (0 0 0)) ((0.17803615 7.7169262 1.3898072e-08) (0 0 0)))
0.223	(((154.33854 -3.5607634 0) (0 0 0)) ((0.17803817 7.7169269 1.3898106e-08) (0 0 0)))
0.2235	(((154.3385 -3.5608085 0) (0 0 0)) ((0.17804043 7.7169252 1.3897857e-08) (0 0 0)))
0.224	(((154.33854 -3.5608995 0) (0 0 0)) ((0.17804497 7.7169268 1.3897768e-08) (0 0 0)))
0.2245	(((154.33853 -3.5608689 0) (0 0 0)) ((0.17804344 7.7169263 1.3898119e-08) (0 0 0)))
0.225	(((154.33845 -3.5609923 0) (0 0 0)) ((0.17804961 7.7169226 1.389806e-08) (0 0 0)))
0.2255	(((154.33855 -3.5609593 0) (0 0 0)) ((0.17804796 7.7169277 1.3897868e-08) (0 0 0)))
0.226	(((154.33848 -3.5609974 0) (0 0 0)) ((0.17804987 7.7169239 1.3897943e-08) (0 0 0)))
0.2265	(((154.33851 -3.5610272 0) (0 0 0)) ((0.17805136 7.7169257 1.3897765e-08) (0 0 0)))
0.227	(((154.3385 -3.5609804 0) (0 0 0)) ((0.17804902 7.7169248 1.3897747e-08) (0 0 0)))
0.2275	(((154.33848 -3.5610111 0) (0 0 0)) ((0.17805056 7.716924 1.3898195e-08) (0 0 0)))
0.228	(((154.33849 -3.5609621 0) (0 0 0)) ((0.17804811 7.7169244 1.3897776e-08) (0 0 0)))
0.2285	(((154.33848 -3.5609304 0) (0 0 0)) ((0.17804652 7.716924 1.3898099e-08) (0 0 0)))
0.229	(((154.33848 -3.560904 0) (0 0 0)) ((0.1780452 7.7169241 1.3898233e-08) (0 0 0)))
0.2295	(((154.33849 -3.5608517 0) (0 0 0)) ((0.17804259 7.7169243 1.3898284e-08) (0 0 0)))
0.23	(((154.3385 -3.5608146 0) (0 0 0)) ((0.17804073 7.7169248 1.3898245e-08) (0 0 0)))
0.2305	(((154.33849 -3.5607739 0) (0 0 0)) ((0.1780387 7.7169245 1.3898268e-08) (0 0 0)))
