# Time	forces(pressure, viscous) moment(pressure, viscous)
0.0042	(((24.645513 -3.3848686 1.8783309e-16) (10.749165 0.0028296731 -1.2163581e-18)) ((0.16924343 1.2322756 -1.3710674) (-0.00014148365 0.53745823 0.00015107978)))
0.00425	(((24.637169 -3.3642529 1.8781745e-16) (10.731545 0.0028329273 -1.2162517e-18)) ((0.16821265 1.2318585 -1.3655255) (-0.00014164636 0.53657724 0.00014378381)))
0.0043	(((24.62927 -3.3434071 1.8780323e-16) (10.714012 0.0028368621 -1.2161549e-18)) ((0.16717035 1.2314635 -1.3598516) (-0.00014184311 0.5357006 0.0001366011)))
0.00435	(((24.62173 -3.3224548 1.8778968e-16) (10.696558 0.0028414494 -1.2160639e-18)) ((0.16612274 1.2310865 -1.3541144) (-0.00014207247 0.53482789 0.00012953473)))
0.0044	(((24.614717 -3.3013859 1.8777748e-16) (10.679172 0.002846662 -1.2159823e-18)) ((0.1650693 1.2307359 -1.348287) (-0.0001423331 0.53395861 0.00012258765)))
0.00445	(((24.608108 -3.2802614 1.8776556e-16) (10.661852 0.0028524465 -1.2159046e-18)) ((0.16401307 1.2304054 -1.3423948) (-0.00014262232 0.53309261 0.00011574604)))
0.0045	(((24.602004 -3.2589802 1.8775461e-16) (10.644591 0.0028588077 -1.2158345e-18)) ((0.16294901 1.2301002 -1.336402) (-0.00014294039 0.53222956 0.00010903372)))
0.00455	(((24.596453 -3.2377072 1.877449e-16) (10.627387 0.0028656627 -1.2157747e-18)) ((0.16188536 1.2298227 -1.3303597) (-0.00014328313 0.53136933 0.00010241291)))
0.0046	(((24.591401 -3.2162207 1.8773527e-16) (10.610234 0.0028729665 -1.2157186e-18)) ((0.16081103 1.22957 -1.324147) (-0.00014364833 0.53051169 9.5869198e-05)))
0.00465	(((24.586773 -3.1946895 1.8772581e-16) (10.593132 0.0028808039 -1.2156659e-18)) ((0.15973448 1.2293387 -1.317868) (-0.0001440402 0.52965659 8.9481457e-05)))
0.0047	(((24.582804 -3.1732002 1.8771777e-16) (10.576075 0.0028891539 -1.2156234e-18)) ((0.15866001 1.2291402 -1.3115452) (-0.00014445769 0.52880374 8.3252246e-05)))
0.00475	(((24.57905 -3.1514766 1.8770835e-16) (10.559058 0.002897996 -1.2155768e-18)) ((0.15757383 1.2289525 -1.3050361) (-0.0001448998 0.52795289 7.7187072e-05)))
0.0048	(((24.575908 -3.1298659 1.8770003e-16) (10.542082 0.0029072119 -1.2155375e-18)) ((0.1564933 1.2287954 -1.2985186) (-0.0001453606 0.52710409 7.1214382e-05)))
0.00485	(((24.573309 -3.1078101 1.8769145e-16) (10.525146 0.0029168906 -1.2154986e-18)) ((0.15539051 1.2286655 -1.2916939) (-0.00014584453 0.52625728 6.5423367e-05)))
0.0049	(((24.570949 -3.085959 1.8768232e-16) (10.508252 0.0029269155 -1.2154599e-18)) ((0.15429795 1.2285475 -1.2848978) (-0.00014634577 0.52541258 5.9742878e-05)))
0.00495	(((24.569116 -3.0640167 1.8767341e-16) (10.4914 0.0029373688 -1.2154251e-18)) ((0.15320083 1.2284558 -1.2779911) (-0.00014686844 0.52456998 5.4256293e-05)))
0.005	(((24.567608 -3.0422058 1.8766362e-16) (10.47459 0.0029482259 -1.2153883e-18)) ((0.15211029 1.2283804 -1.2710529) (-0.00014741129 0.52372952 4.8966632e-05)))
0.00505	(((24.566469 -3.0198586 1.8765344e-16) (10.457825 0.0029594749 -1.2153519e-18)) ((0.15099293 1.2283234 -1.2637839) (-0.00014797374 0.52289126 4.387904e-05)))
