# Time	forces(pressure, viscous) moment(pressure, viscous)
3.0195	(((0.001905617 -3.6107186e-06 3.2810915e-22) (0.00053248738 -4.150973e-07 8.6946721e-23)) ((3.6107186e-08 1.905617e-05 1.0739701e-13) (4.150973e-09 5.3248738e-06 -5.2905881e-11)))
3.02	(((0.0019056016 -3.6102059e-06 3.2809967e-22) (0.00053248384 -4.1514165e-07 8.6946415e-23)) ((3.6102059e-08 1.9056016e-05 1.0740953e-13) (4.1514165e-09 5.3248384e-06 -5.5951429e-11)))
3.0205	(((0.0019055861 -3.6096878e-06 3.280902e-22) (0.00053248031 -4.1518566e-07 8.6946108e-23)) ((3.6096878e-08 1.9055861e-05 1.0742206e-13) (4.1518566e-09 5.3248031e-06 -5.9004954e-11)))
3.021	(((0.0019055706 -3.6091596e-06 3.2808074e-22) (0.00053247678 -4.1522932e-07 8.6945801e-23)) ((3.6091596e-08 1.9055706e-05 1.0743467e-13) (4.1522932e-09 5.3247678e-06 -6.2066443e-11)))
3.0215	(((0.0019055552 -3.6086268e-06 3.2807131e-22) (0.00053247325 -4.1527265e-07 8.6945494e-23)) ((3.6086268e-08 1.9055552e-05 1.0744729e-13) (4.1527265e-09 5.3247325e-06 -6.5135883e-11)))
3.022	(((0.0019055398 -3.608088e-06 3.2806185e-22) (0.00053246972 -4.1531563e-07 8.6945188e-23)) ((3.608088e-08 1.9055398e-05 1.0745993e-13) (4.1531563e-09 5.3246972e-06 -6.8213261e-11)))
3.0225	(((0.0019055243 -3.6075452e-06 3.2805244e-22) (0.00053246619 -4.1535826e-07 8.6944881e-23)) ((3.6075452e-08 1.9055243e-05 1.0747257e-13) (4.1535826e-09 5.3246619e-06 -7.1298563e-11)))
3.023	(((0.0019055089 -3.6069973e-06 3.2804299e-22) (0.00053246267 -4.1540055e-07 8.6944574e-23)) ((3.6069973e-08 1.9055089e-05 1.0748522e-13) (4.1540055e-09 5.3246267e-06 -7.4391776e-11)))
3.0235	(((0.0019054935 -3.6064444e-06 3.2803357e-22) (0.00053245914 -4.1544249e-07 8.6944268e-23)) ((3.6064444e-08 1.9054935e-05 1.0749788e-13) (4.1544249e-09 5.3245914e-06 -7.7492887e-11)))
3.024	(((0.0019054781 -3.6058865e-06 3.280242e-22) (0.00053245562 -4.1548408e-07 8.6943961e-23)) ((3.6058865e-08 1.9054781e-05 1.0751055e-13) (4.1548408e-09 5.3245562e-06 -8.0601882e-11)))
3.0245	(((0.0019054627 -3.6053235e-06 3.2801479e-22) (0.0005324521 -4.1552533e-07 8.6943654e-23)) ((3.6053235e-08 1.9054627e-05 1.0752324e-13) (4.1552533e-09 5.324521e-06 -8.3718748e-11)))
3.025	(((0.0019054473 -3.6047556e-06 3.2800539e-22) (0.00053244857 -4.1556622e-07 8.6943347e-23)) ((3.6047556e-08 1.9054473e-05 1.0753593e-13) (4.1556622e-09 5.3244857e-06 -8.6843472e-11)))
3.0255	(((0.0019054319 -3.6041828e-06 3.27996e-22) (0.00053244505 -4.1560677e-07 8.6943041e-23)) ((3.6041828e-08 1.9054319e-05 1.0754863e-13) (4.1560677e-09 5.3244505e-06 -8.997604e-11)))
3.026	(((0.0019054165 -3.6036049e-06 3.2798664e-22) (0.00053244154 -4.1564696e-07 8.6942734e-23)) ((3.6036049e-08 1.9054165e-05 1.0756134e-13) (4.1564696e-09 5.3244154e-06 -9.3116438e-11)))
3.0265	(((0.0019054011 -3.603022e-06 3.2797728e-22) (0.00053243802 -4.156868e-07 8.6942427e-23)) ((3.603022e-08 1.9054011e-05 1.0757406e-13) (4.156868e-09 5.3243802e-06 -9.6264653e-11)))
3.027	(((0.0019053858 -3.6024342e-06 3.2796793e-22) (0.0005324345 -4.1572629e-07 8.694212e-23)) ((3.6024342e-08 1.9053858e-05 1.0758679e-13) (4.1572629e-09 5.324345e-06 -9.9420671e-11)))
3.0275	(((0.0019053704 -3.6018413e-06 3.2795859e-22) (0.00053243099 -4.1576543e-07 8.6941813e-23)) ((3.6018413e-08 1.9053704e-05 1.0759953e-13) (4.1576543e-09 5.3243099e-06 -1.0258448e-10)))
3.028	(((0.001905355 -3.6012435e-06 3.2794926e-22) (0.00053242748 -4.1580421e-07 8.6941506e-23)) ((3.6012435e-08 1.905355e-05 1.0761228e-13) (4.1580421e-09 5.3242748e-06 -1.0575606e-10)))
3.0285	(((0.0019053397 -3.6006406e-06 3.2793993e-22) (0.00053242396 -4.1584263e-07 8.6941199e-23)) ((3.6006406e-08 1.9053397e-05 1.0762504e-13) (4.1584263e-09 5.3242396e-06 -1.0893541e-10)))
3.029	(((0.0019053243 -3.6000328e-06 3.2793061e-22) (0.00053242045 -4.158807e-07 8.6940892e-23)) ((3.6000328e-08 1.9053243e-05 1.0763782e-13) (4.158807e-09 5.3242045e-06 -1.121225e-10)))
3.0295	(((0.0019053089 -3.5994199e-06 3.279213e-22) (0.00053241694 -4.1591841e-07 8.6940585e-23)) ((3.5994199e-08 1.9053089e-05 1.0765059e-13) (4.1591841e-09 5.3241694e-06 -1.1531732e-10)))
3.03	(((0.0019052936 -3.5988021e-06 3.27912e-22) (0.00053241344 -4.1595577e-07 8.6940278e-23)) ((3.5988021e-08 1.9052936e-05 1.0766338e-13) (4.1595577e-09 5.3241344e-06 -1.1851987e-10)))
3.0305	(((0.0019052783 -3.5981792e-06 3.279027e-22) (0.00053240993 -4.1599277e-07 8.6939971e-23)) ((3.5981792e-08 1.9052783e-05 1.0767618e-13) (4.1599277e-09 5.3240993e-06 -1.2173012e-10)))
3.031	(((0.0019052629 -3.5975513e-06 3.2789341e-22) (0.00053240642 -4.160294e-07 8.6939664e-23)) ((3.5975513e-08 1.9052629e-05 1.0768898e-13) (4.160294e-09 5.3240642e-06 -1.2494807e-10)))
3.0315	(((0.0019052476 -3.5969185e-06 3.2788413e-22) (0.00053240292 -4.1606568e-07 8.6939357e-23)) ((3.5969185e-08 1.9052476e-05 1.0770179e-13) (4.1606568e-09 5.3240292e-06 -1.2817369e-10)))
3.032	(((0.0019052323 -3.5962805e-06 3.2787485e-22) (0.00053239942 -4.1610159e-07 8.693905e-23)) ((3.5962805e-08 1.9052323e-05 1.0771462e-13) (4.1610159e-09 5.3239942e-06 -1.3140698e-10)))
3.0325	(((0.001905217 -3.5956376e-06 3.2786559e-22) (0.00053239591 -4.1613714e-07 8.6938743e-23)) ((3.5956376e-08 1.905217e-05 1.0772745e-13) (4.1613714e-09 5.3239591e-06 -1.3464792e-10)))
