# Time	Cd	Cl	Cm
0.2275	0.016394453	2.025997e-05	0
0.228	0.016399971	2.0236689e-05	0
0.2285	0.01640549	2.0212845e-05	0
0.229	0.016411007	2.0188441e-05	0
0.2295	0.016416524	2.0163479e-05	0
0.23	0.016422076	2.0101354e-05	0
0.2305	0.01642763	2.007826e-05	0
0.231	0.016433174	2.0054562e-05	0
0.2315	0.01643871	2.0030338e-05	0
0.232	0.016444241	2.000556e-05	0
0.2325	0.016449765	1.9980234e-05	0
0.233	0.016455285	1.996106e-05	0
0.2335	0.016461035	1.9953742e-05	0
0.234	0.016466795	1.9931804e-05	0
0.2345	0.016472537	1.9908861e-05	0
0.235	0.016478264	1.9885161e-05	0
0.2355	0.016483976	1.9860518e-05	0
0.236	0.016489675	1.9835165e-05	0
0.2365	0.01649536	1.9809225e-05	0
0.237	0.016501031	1.9782515e-05	0
0.2375	0.016506687	1.9755037e-05	0
0.238	0.01651233	1.9726789e-05	0
0.2385	0.016517959	1.9697772e-05	0
0.239	0.016523575	1.9667991e-05	0
0.2395	0.016529178	1.9637666e-05	0
0.24	0.016534768	1.96066e-05	0
0.2405	0.016540345	1.957476e-05	0
0.241	0.016545994	1.9521723e-05	0
0.2415	0.016551669	1.9487141e-05	0
0.242	0.016557334	1.9451751e-05	0
0.2425	0.016562988	1.9415657e-05	0
0.243	0.016568631	1.9378823e-05	0
0.2435	0.016574262	1.9341257e-05	0
0.244	0.016579812	1.9211755e-05	0
0.2445	0.016585216	1.917453e-05	0
0.245	0.016590608	1.9135515e-05	0
0.2455	0.016595995	1.9097244e-05	0
0.246	0.016601377	1.9058051e-05	0
0.2465	0.016606737	1.9054804e-05	0
0.247	0.016612011	1.9030783e-05	0
0.2475	0.016617271	1.8990821e-05	0
0.248	0.016622527	1.8950344e-05	0
0.2485	0.016627778	1.8909171e-05	0
0.249	0.016633024	1.8867254e-05	0
0.2495	0.016638264	1.8824594e-05	0
0.25	0.016643497	1.8784763e-05	0
0.2505	0.016648721	1.8749242e-05	0
0.251	0.016653937	1.8705201e-05	0
0.2515	0.016659145	1.8659947e-05	0
0.252	0.016664347	1.8613972e-05	0
0.2525	0.016669542	1.8567242e-05	0
0.253	0.01667473	1.8519769e-05	0
0.2535	0.016679911	1.8471557e-05	0
0.254	0.016685084	1.8422596e-05	0
0.2545	0.016690249	1.8372902e-05	0
0.255	0.016695407	1.8322316e-05	0
0.2555	0.016700556	1.8270973e-05	0
0.256	0.016705696	1.8218937e-05	0
0.2565	0.016710828	1.8166214e-05	0
0.257	0.016715947	1.8142814e-05	0
0.2575	0.016721031	1.8133718e-05	0
0.258	0.0167261	1.8081311e-05	0
0.2585	0.016731158	1.8027812e-05	0
0.259	0.016736206	1.7973828e-05	0
0.2595	0.016741244	1.7919205e-05	0
0.26	0.016746271	1.7864102e-05	0
0.2605	0.016751287	1.7808391e-05	0
0.261	0.016756291	1.7752023e-05	0
0.2615	0.016761284	1.7695e-05	0
0.262	0.016766264	1.7637328e-05	0
0.2625	0.016771233	1.7579011e-05	0
0.263	0.016776188	1.7520054e-05	0
0.2635	0.016781131	1.7460462e-05	0
0.264	0.016786059	1.740096e-05	0
0.2645	0.016790975	1.7339339e-05	0
0.265	0.016795878	1.7277903e-05	0
0.2655	0.016800769	1.7215844e-05	0
0.266	0.016805702	1.7140992e-05	0
0.2665	0.016810646	1.7079269e-05	0
0.267	0.016815571	1.7016899e-05	0
0.2675	0.016820478	1.695534e-05	0
0.268	0.016825369	1.6892787e-05	0
0.2685	0.016830242	1.6829217e-05	0
0.269	0.016835097	1.6764616e-05	0
0.2695	0.016839934	1.6698998e-05	0
0.27	0.016844753	1.6632374e-05	0
0.2705	0.016849552	1.6564756e-05	0
0.271	0.016854333	1.6495933e-05	0
0.2715	0.016859095	1.6426601e-05	0
0.272	0.016863838	1.6357049e-05	0
0.2725	0.016868562	1.6287499e-05	0
0.273	0.016873267	1.621728e-05	0
0.2735	0.016877952	1.614639e-05	0
0.274	0.016882618	1.6074828e-05	0
0.2745	0.016887263	1.600245e-05	0
0.275	0.01689189	1.5929689e-05	0
0.2755	0.016896496	1.5856107e-05	0
0.276	0.016901082	1.5781853e-05	0
0.2765	0.01690567	1.5762712e-05	0
0.277	0.016910325	1.5689733e-05	0
0.2775	0.016914997	1.5680821e-05	0
0.278	0.01691985	1.5644697e-05	0
0.2785	0.016924693	1.5569469e-05	0
0.279	0.016929506	1.5493058e-05	0
0.2795	0.016934288	1.5415918e-05	0
0.28	0.016939039	1.5337863e-05	0
0.2805	0.01694376	1.5258659e-05	0
0.281	0.016948452	1.5179005e-05	0
0.2815	0.016953113	1.5098221e-05	0
0.282	0.016957744	1.501655e-05	0
0.2825	0.016962343	1.493148e-05	0
0.283	0.016966911	1.4845051e-05	0
0.2835	0.01697145	1.4758444e-05	0
0.284	0.016975958	1.4672894e-05	0
0.2845	0.016980435	1.4588983e-05	0
0.285	0.016984882	1.4504166e-05	0
0.2855	0.016989299	1.4418465e-05	0
0.286	0.016993688	1.4331856e-05	0
0.2865	0.016998048	1.4244325e-05	0
0.287	0.017002343	1.4222437e-05	0
0.2875	0.017006598	1.4078899e-05	0
0.288	0.017010907	1.397443e-05	0
0.2885	0.017015203	1.3883626e-05	0
0.289	0.017019472	1.379212e-05	0
0.2895	0.017023713	1.3699682e-05	0
0.29	0.017027926	1.3606381e-05	0
0.2905	0.01703211	1.3512232e-05	0
0.291	0.017036266	1.3417251e-05	0
0.2915	0.017040371	1.3396161e-05	0
0.292	0.017044448	1.3303475e-05	0
0.2925	0.017048507	1.3207803e-05	0
0.293	0.017052538	1.3111721e-05	0
0.2935	0.017056541	1.3014921e-05	0
0.294	0.017060517	1.2917373e-05	0
0.2945	0.017064464	1.2819092e-05	0
0.295	0.017068383	1.2719859e-05	0
0.2955	0.017072274	1.2620366e-05	0
0.296	0.017076137	1.2519939e-05	0
0.2965	0.017079972	1.2418818e-05	0
0.297	0.017083778	1.2317012e-05	0
0.2975	0.017087556	1.2214534e-05	0
0.298	0.017091305	1.2111393e-05	0
0.2985	0.017095026	1.2007599e-05	0
0.299	0.017098718	1.1903136e-05	0
0.2995	0.017102383	1.1797918e-05	0
0.3	0.017106018	1.1692063e-05	0
0.3005	0.017109624	1.1586756e-05	0
0.301	0.017113199	1.1481509e-05	0
0.3015	0.017116747	1.1376124e-05	0
0.302	0.017120264	1.1268465e-05	0
0.3025	0.017123762	1.1152243e-05	0
0.303	0.01712733	1.1044412e-05	0
0.3035	0.017130868	1.0936342e-05	0
0.304	0.017134375	1.0827461e-05	0
0.3045	0.01713785	1.0717869e-05	0
0.305	0.017141296	1.060759e-05	0
0.3055	0.017144711	1.0496711e-05	0
0.306	0.017148095	1.0385235e-05	0
0.3065	0.017151449	1.0273159e-05	0
0.307	0.017154771	1.0160483e-05	0
0.3075	0.017158062	1.0047207e-05	0
0.308	0.017161322	9.9333335e-06	0
0.3085	0.017164551	9.8188637e-06	0
0.309	0.017167749	9.7037997e-06	0
0.3095	0.017170915	9.5881428e-06	0
0.31	0.017174051	9.4718938e-06	0
0.3105	0.017177154	9.3550534e-06	0
0.311	0.017180227	9.2376221e-06	0
0.3115	0.017183268	9.1197105e-06	0
0.312	0.017186278	9.0012595e-06	0
0.3125	0.017189256	8.8822066e-06	0
0.313	0.017192203	8.7630688e-06	0
0.3135	0.017195118	8.6433382e-06	0
0.314	0.017198002	8.5229839e-06	0
0.3145	0.017200852	8.4017673e-06	0
0.315	0.017203674	8.2804051e-06	0
0.3155	0.017206462	8.1581881e-06	0
0.316	0.017209219	8.0353529e-06	0
0.3165	0.017211944	7.9119009e-06	0
0.317	0.017214638	7.7878343e-06	0
0.3175	0.0172173	7.663154e-06	0
0.318	0.01721993	7.5378615e-06	0
0.3185	0.017222529	7.4119582e-06	0
0.319	0.017225095	7.2854455e-06	0
0.3195	0.017227631	7.1583251e-06	0
0.32	0.017230134	7.0305983e-06	0
0.3205	0.017232606	6.9022668e-06	0
0.321	0.017235046	6.7733322e-06	0
0.3215	0.017237455	6.6439628e-06	0
0.322	0.017239831	6.513659e-06	0
